Equation: (-5.0*x + -5.0* y) / ( -5.0*x + -5.0* y) ; MojoFM: 78.57
Equation: (-2.0*x + -1.0* y) / ( -3.0*x + 3.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -3.0*x + 3.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -3.0*x + 4.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -3.0*x + 4.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -3.0*x + 5.0* y) ; MojoFM: 56.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -5.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -4.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -4.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -3.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -3.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -2.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -1.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -1.0* y) ; MojoFM: 76.92
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + -0.5* y) ; MojoFM: 76.92
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 0.0* y) ; MojoFM: 70.37
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 0.5* y) ; MojoFM: 40.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 1.0* y) ; MojoFM: 20.83
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 1.5* y) ; MojoFM: 41.67
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 2.0* y) ; MojoFM: 53.85
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 2.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 3.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 3.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 4.0* y) ; MojoFM: 54.17
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 4.5* y) ; MojoFM: 56.0
Equation: (-2.0*x + -1.0* y) / ( -2.5*x + 5.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -5.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -4.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -4.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -3.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -3.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -2.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -1.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -1.0* y) ; MojoFM: 78.57
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + -0.5* y) ; MojoFM: 76.92
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 0.0* y) ; MojoFM: 70.37
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 0.5* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 1.0* y) ; MojoFM: 33.33
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 1.5* y) ; MojoFM: 44.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 2.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 2.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 3.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 3.5* y) ; MojoFM: 56.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 4.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 4.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -2.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -5.0* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -4.5* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -4.0* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -3.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -3.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -2.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -1.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -1.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + -0.5* y) ; MojoFM: 76.92
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 0.0* y) ; MojoFM: 70.37
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 0.5* y) ; MojoFM: 53.85
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 1.0* y) ; MojoFM: 29.63
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 1.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 2.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 2.5* y) ; MojoFM: 56.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 3.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 3.5* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -5.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -4.5* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -4.0* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -3.5* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -3.0* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -2.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -1.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -1.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + -0.5* y) ; MojoFM: 78.57
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 0.0* y) ; MojoFM: 70.37
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 0.5* y) ; MojoFM: 33.33
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 1.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 1.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 2.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -1.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -5.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -4.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -4.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -3.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -3.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -2.0* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -1.5* y) ; MojoFM: 92.31
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -1.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + -0.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 0.0* y) ; MojoFM: 70.37
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 0.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 1.0* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( -0.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -5.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -4.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -4.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -3.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -3.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -2.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -2.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -1.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -1.0* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + -0.5* y) ; MojoFM: 100.0
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -5.0* y) ; MojoFM: 36.0
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -4.5* y) ; MojoFM: 34.62
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -4.0* y) ; MojoFM: 34.62
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -3.5* y) ; MojoFM: 34.62
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -3.0* y) ; MojoFM: 34.62
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -2.5* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -2.0* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -1.5* y) ; MojoFM: 69.23
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -1.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + -0.5* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 0.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -5.0* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -4.5* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -4.0* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -3.5* y) ; MojoFM: 50.0
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -3.0* y) ; MojoFM: 69.23
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -2.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -2.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -1.5* y) ; MojoFM: 50.0
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -1.0* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + -0.5* y) ; MojoFM: 38.46
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -5.0* y) ; MojoFM: 50.0
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -4.5* y) ; MojoFM: 69.23
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -4.0* y) ; MojoFM: 69.23
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -3.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -3.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -2.5* y) ; MojoFM: 40.0
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -2.0* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -1.5* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -1.0* y) ; MojoFM: 72.0
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + -0.5* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 1.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -5.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -4.5* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -4.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -3.5* y) ; MojoFM: 36.0
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -3.0* y) ; MojoFM: 50.0
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -2.5* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -2.0* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -1.5* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -1.0* y) ; MojoFM: 38.46
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + -0.5* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -5.0* y) ; MojoFM: 64.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -4.5* y) ; MojoFM: 68.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -4.0* y) ; MojoFM: 44.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -3.5* y) ; MojoFM: 33.33
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -3.0* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -2.5* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -2.0* y) ; MojoFM: 40.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -1.5* y) ; MojoFM: 52.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -1.0* y) ; MojoFM: 44.0
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + -0.5* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 2.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -4.5* y) ; MojoFM: 50.0
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -4.0* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -3.5* y) ; MojoFM: 68.0
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -3.0* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -2.5* y) ; MojoFM: 41.67
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -2.0* y) ; MojoFM: 72.0
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -1.5* y) ; MojoFM: 38.46
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -1.0* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + -0.5* y) ; MojoFM: 65.38
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.0*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -5.0* y) ; MojoFM: 33.33
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -4.5* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -4.0* y) ; MojoFM: 68.0
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -3.5* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -3.0* y) ; MojoFM: 41.67
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -2.5* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -2.0* y) ; MojoFM: 76.0
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -1.5* y) ; MojoFM: 44.0
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -1.0* y) ; MojoFM: 36.0
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + -0.5* y) ; MojoFM: 55.56
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 0.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 0.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 1.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 1.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 2.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 2.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 3.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 3.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 4.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 4.5* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 3.5*x + 5.0* y) ; MojoFM: 39.29
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -5.0* y) ; MojoFM: 45.83
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -4.5* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -4.0* y) ; MojoFM: 29.17
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -3.5* y) ; MojoFM: 37.5
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -3.0* y) ; MojoFM: 73.08
Equation: (-2.0*x + -1.0* y) / ( 4.0*x + -2.5* y) ; MojoFM: 48.0
